"site_no","sample_dt","sample_tm","site_name","Water_temp_C","Secchi_depth_m","Sampling_depth_m","Total_phosphorus_mgL","Filtered_phosphorus_mgL","Chlorophyll_a_ugL","Filtered_nitrogen_mgL","Total_nitrogen_mgL","Salinity_gL","Density","Salinity_pct"
"405356112205601",2016-06-29,"09:55","GB2",24.9,NA,0.5,0.349,0.335,NA,4.74,4.32,143,1.106,12.9294755877034
"405356112205601",2016-06-29,"10:05","GB2",23.1,NA,7.5,0.369,0.335,NA,4.62,4.32,143,1.107,12.9177958446251
"405356112205601",2016-07-27,"10:10","GB2",26.8,NA,0.5,0.329,0.306,NA,4.64,4.71,147,1.111,13.2313231323132
"405356112205601",2016-07-27,"10:15","GB2",25.5,NA,7,0.331,0.305,NA,4.67,4.81,147,1.112,13.2194244604317
"405356112205601",2016-08-25,"10:13","GB2",24.4,NA,0.5,0.332,0.291,NA,4.61,5.09,152,1.114,13.6445242369838
"405356112205601",2016-08-25,"10:20","GB2",24.4,NA,7,0.29,0.265,NA,4.58,4.98,152,1.114,13.6445242369838
"405356112205601",2016-09-28,"10:25","GB2",18.8,NA,0.5,0.336,0.3,NA,3.97,4.44,155.7,1.117,13.9391226499552
"405356112205601",2016-09-28,"10:30","GB2",18.4,NA,7,0.35,0.302,NA,3.99,4.51,155.6,1.117,13.9301700984781
"405356112205601",2016-10-21,"11:00","GB2",13.8,NA,0.2,0.333,0.253,31.5,4.39,4.48,157,1.118,14.0429338103757
"405356112205601",2016-10-21,"11:40","GB2",13.8,NA,6.7,0.347,0.259,24.6,4.38,4.5,157,1.118,14.0429338103757
"405356112205601",2016-10-27,"10:00","GB2",14.8,NA,0.5,0.341,0.235,NA,4.24,4.86,157.2,1.119,14.0482573726542
"405356112205601",2016-10-27,"10:15","GB2",13.8,NA,7,0.334,0.241,NA,4.27,4.6,157.3,1.119,14.0571939231457
"405356112205601",2016-12-20,"10:30","GB2",0.9,NA,0.5,0.393,0.237,NA,3.93,5.11,150,1.113,13.4770889487871
"405356112205601",2016-12-20,"10:50","GB2",2,NA,7,0.398,0.222,NA,3.81,5.15,152,1.115,13.6322869955157
"405356112205601",2017-02-02,"13:00","GB2",-0.8,NA,0.5,0.36,0.212,NA,4.09,4.7,138.9,1.104,12.5815217391304
"405356112205601",2017-02-02,"13:10","GB2",0.5,NA,7,0.373,0.217,NA,4.31,5.21,148.2,1.112,13.3273381294964
"405356112205601",2017-03-02,"10:30","GB2",3.1,NA,0.5,0.334,0.196,NA,3.63,4.66,131.9,1.099,12.0018198362147
"405356112205601",2017-03-02,"10:45","GB2",3.8,NA,7,0.428,0.231,NA,3.85,5.32,141.2,1.106,12.7667269439421
"405356112205601",2017-04-03,"10:05","GB2",9.1,NA,0.5,0.301,0.169,NA,3.01,4.24,119.6,1.089,10.9825528007346
"405356112205601",2017-04-03,"10:15","GB2",5.4,NA,7.5,0.429,0.238,NA,4,10.7,135,1.101,12.2615803814714
"405356112205601",2017-05-03,"10:35","GB2",13.9,NA,0.5,0.22,0.178,NA,3.29,3.45,111.3,1.082,10.2865064695009
"405356112205601",2017-05-03,"10:50","GB2",9.3,NA,7.5,0.573,0.336,NA,4.05,5.38,128.5,1.096,11.7244525547445
"405356112205601",2017-05-30,"10:30","GB2",19.7,NA,0.5,0.255,0.226,NA,3.89,4.18,112.4,1.083,10.3785780240074
"405356112205601",2017-05-30,"10:50","GB2",12,NA,7.6,0.776,0.473,NA,4.77,5.67,126,1.094,11.5173674588665
"405356112205601",2017-06-27,"10:04","GB2",23.9,NA,0.5,0.208,0.176,NA,3.35,3.7,112.4,1.083,10.3785780240074
"405356112205601",2017-06-27,"10:05","GB2",17.8,NA,7.6,0.883,0.723,NA,5.55,7.47,123.1,1.092,11.2728937728938
"405356112205601",2017-06-29,"10:00","GB2",23.8,NA,0.2,0.218,0.197,0.89,3.49,3.73,112.8,1.083,10.415512465374
"405356112205601",2017-06-29,"10:30","GB2",18.3,NA,7.5,0.838,0.602,29.3,5.19,6.55,120.6,1.09,11.0642201834862
"405356112205601",2017-07-29,"15:45","GB2",26.9,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA
"405356112205601",2017-07-31,"10:23","GB2",27,NA,0.5,0.255,0.24,NA,4.12,4.06,115.9,1.086,10.6721915285451
"405356112205601",2017-07-31,"10:38","GB2",27,NA,7.7,0.254,0.242,NA,4.15,4.29,116.1,1.086,10.6906077348066
"405356112205601",2017-08-29,"10:28","GB2",25.5,NA,0.5,0.256,0.244,NA,3.94,3.99,119.2,1.089,10.9458218549128
"405356112205601",2017-08-29,"10:29","GB2",25.1,NA,7.5,0.637,0.507,NA,6.21,6.85,137,1.103,12.4206708975521
"405356112205601",2017-09-27,"10:30","GB2",16.1,NA,0.5,0.262,0.234,3.61,3.83,3.84,122.2,1.091,11.2007332722273
"405356112205601",2017-09-27,"11:15","GB2",17.9,NA,7.1,1,0.758,29.1,6.4,7.94,138.5,1.104,12.5452898550725
"405356112205601",2017-10-10,"10:38","GB2",13.2,NA,0.5,0.278,0.246,NA,3.78,4.04,123.5,1.092,11.3095238095238
"405356112205601",2017-10-10,"10:54","GB2",17.1,NA,7.5,1.35,1.12,NA,8.19,9.99,148.1,1.112,13.318345323741
"405356112205601",2017-11-08,"10:03","GB2",10.2,NA,0.5,0.267,0.185,NA,3.76,3.64,124.7,1.093,11.4089661482159
"405356112205601",2017-11-08,"10:20","GB2",13.6,NA,7.3,1.14,0.893,NA,7.75,8.07,148.8,1.112,13.3812949640288
"405356112205601",2017-11-30,"09:52","GB2",7.7,NA,0.5,0.294,0.176,NA,3.35,3.95,122.6,1.091,11.237396883593
"405356112205601",2017-11-30,"09:53","GB2",10.9,NA,7,1.6,0.891,NA,6.83,9.62,165.2,1.126,14.6714031971581
"405356112205601",2018-01-03,"11:22","GB2",1.6,NA,0.5,0.247,0.173,NA,3.84,4.15,120.5,1.09,11.0550458715596
"405356112205601",2018-01-03,"11:23","GB2",6.5,NA,7.5,1.16,1.21,NA,8.09,10.5,169.7,1.129,15.0310008857396
"405356112205601",2018-02-07,"10:08","GB2",5,NA,0.5,0.235,0.166,NA,3.26,3.39,115.3,1.085,10.6267281105991
"405356112205601",2018-02-07,"10:32","GB2",6.2,NA,7.5,1.26,0.909,NA,7.78,9.78,163.2,1.124,14.5195729537367
"405356112205601",2018-02-28,"12:44","GB2",3.1,NA,0.5,0.247,0.166,NA,2.85,3.36,114.2,1.085,10.5253456221198
"405356112205601",2018-02-28,"12:45","GB2",6,NA,7.5,1.55,0.805,NA,6.94,9.8,117.3,1.131,10.3713527851459
"405356112205601",2018-04-03,"10:20","GB2",9.1,NA,0.5,0.239,0.16,NA,3.13,4.02,112.9,1.084,10.4151291512915
"405356112205601",2018-04-03,"10:30","GB2",6.6,NA,7.5,1.92,1.01,NA,9.92,15.6,172,1.131,15.2077807250221
"405356112205601",2018-05-01,"11:05","GB2",14.3,NA,0.5,NA,NA,NA,NA,NA,112.8,1.083,10.415512465374
"405356112205601",2018-05-01,"11:06","GB2",9.1,NA,7.7,NA,NA,NA,NA,NA,169.6,1.129,15.022143489814
"410153112082301",1997-01-30,"15:49","FB10",2.5,NA,1,NA,0.05,NA,NA,NA,NA,NA,NA
"410153112082301",1997-02-11,"13:35","FB10",1.5,NA,1,NA,0.07,NA,NA,NA,NA,NA,NA
"410153112082301",1997-03-13,"13:35","FB10",8,NA,1,NA,0.08,NA,NA,NA,NA,NA,NA
"410153112082301",1997-04-10,"15:15","FB10",8,NA,1,NA,0.09,NA,NA,NA,NA,NA,NA
"410153112082301",1997-04-28,"13:00","FB10",14,NA,1,NA,0.08,NA,NA,NA,NA,NA,NA
"410153112082301",1997-05-07,"13:30","FB10",17,NA,1,NA,0.08,NA,NA,NA,NA,NA,NA
"410153112082301",1997-05-20,"10:05","FB10",22,NA,1,NA,0.12,NA,NA,NA,NA,NA,NA
"410153112082301",1997-06-11,"13:30","FB10",20,NA,1,NA,0.08,NA,NA,NA,NA,NA,NA
"410153112082301",1997-06-26,"13:00","FB10",22,NA,1,NA,0.07,NA,NA,NA,NA,NA,NA
"410153112082301",1997-07-23,"09:00","FB10",24.5,NA,1,NA,0.04,NA,NA,NA,NA,NA,NA
"410153112082301",1997-08-21,"08:35","FB10",24,NA,1,NA,0.12,NA,NA,NA,NA,NA,NA
"410153112082301",1997-09-09,"14:30","FB10",13,NA,1,NA,0.08,NA,NA,NA,NA,NA,NA
"410153112082301",1997-09-25,"13:10","FB10",18.5,NA,1,NA,0.27,NA,NA,NA,NA,NA,NA
"410153112082301",1997-10-09,"14:30","FB10",13,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410153112082301",1997-10-22,"12:55","FB10",13.5,NA,1,NA,0.06,NA,NA,NA,NA,NA,NA
"410153112082301",1997-11-05,"12:05","FB10",9,NA,1,NA,0.1,NA,NA,NA,NA,NA,NA
"410153112082301",1998-01-22,"14:35","FB10",2.5,NA,1,NA,0.1,NA,NA,NA,NA,NA,NA
"410153112082301",2011-08-30,"13:25","FB10",23.4,NA,0.2,0.34,0.078,NA,3.21,4.25,NA,NA,NA
"410153112082301",2011-08-30,"13:50","FB10",23.4,NA,1.2,0.409,0.082,NA,3.19,4.42,NA,NA,NA
"410153112082301",2011-10-27,"14:00","FB10",10,NA,0.2,0.417,0.072,51.8,2.12,5.77,16,NA,NA
"410153112082301",2011-10-27,"14:45","FB10",8.4,NA,1.2,1.29,0.086,57.7,2.42,4.41,17,NA,NA
"410153112082301",2012-07-26,"11:35","FB10",27.6,NA,0.2,0.336,0.136,114,4.04,6.04,61,NA,NA
"410153112082301",2012-07-26,"12:00","FB10",26.4,NA,1,0.38,0.147,181,4.34,6.69,61,NA,NA
"410153112082301",2012-10-31,"10:15","FB10",10.7,NA,0.2,0.381,0.117,66.7,2.98,4.74,NA,NA,NA
"410153112082301",2012-10-31,"10:40","FB10",12.3,NA,0.7,0.844,0.138,164,3.57,9.76,NA,NA,NA
"410153112082301",2013-06-24,"11:55","FB10",21,NA,0.2,0.415,0.086,127,2.82,7.85,31,NA,NA
"410153112082301",2013-06-24,"12:10","FB10",21.1,NA,0.3,0.443,0.121,94.2,3.73,8.38,31,NA,NA
"410153112082301",2013-10-29,"11:10","FB10",8.9,NA,0.2,0.507,0.074,59.9,2.21,5.74,14,NA,NA
"410153112082301",2017-06-19,"13:25","FB10",26.9,NA,0.2,1.53,0.402,508,2.26,12.9,14,1.008,1.38888888888889
"410224112095101",2011-08-30,"12:25","FB9",24.2,NA,0.2,0.242,0.077,NA,3.23,3.6,NA,NA,NA
"410224112095101",2011-08-30,"12:50","FB9",24.1,NA,1.3,0.227,0.074,NA,3.2,4.06,NA,NA,NA
"410224112095101",2011-10-27,"12:20","FB9",8.2,NA,0.2,0.394,0.081,98.5,2.29,4.81,NA,NA,NA
"410224112095101",2011-10-27,"13:00","FB9",7.3,NA,1.3,0.309,0.08,25.9,2.72,5.59,NA,NA,NA
"410224112095101",2012-06-25,"13:55","FB9",22.8,NA,0.2,0.356,0.088,267,2.66,4.68,NA,NA,NA
"410224112095101",2012-06-25,"14:20","FB9",21.2,NA,1,0.394,0.071,276,2.46,4.85,NA,NA,NA
"410224112095101",2012-07-26,"10:15","FB9",26,NA,0.2,0.316,0.112,NA,3.85,5.63,NA,NA,NA
"410224112095101",2012-07-26,"10:45","FB9",25.9,NA,1,0.327,0.11,NA,3.59,5.66,NA,NA,NA
"410224112095101",2012-10-31,"11:30","FB9",12.4,NA,0.7,0.57,0.144,231,3.61,6.49,NA,NA,NA
"410224112095101",2012-10-31,"11:40","FB9",11.7,NA,0.2,0.366,0.114,6.65,3.06,4.42,NA,NA,NA
"410224112095101",2013-06-24,"10:45","FB9",21.3,NA,0.2,0.36,0.113,89.9,3.66,7.06,NA,NA,NA
"410224112095101",2013-06-24,"11:15","FB9",21.1,NA,0.4,0.416,0.055,106,2.11,7.93,NA,NA,NA
"410224112095101",2013-10-29,"09:45","FB9",8.1,NA,0.2,0.815,0.076,37.7,2.41,7.7,NA,NA,NA
"410224112095101",2015-06-24,"09:37","FB9",23.8,NA,0.23,NA,0.803,3.21,4.14,43.5,5,1.002,0.499001996007984
"410224112095101",2015-11-05,"10:05","FB9",3.7,NA,0.46,0.663,0.067,98,2.22,4.83,NA,NA,NA
"410224112095101",2016-07-06,"09:30","FB9",20.8,NA,0.2,0.978,0.714,66,2.81,4.43,NA,1.015,NA
"410224112095101",2017-06-19,"14:00","FB9",25.1,NA,0.4,0.632,0.327,111,2.13,4.39,15.5,1.01,1.53465346534653
"410224112095101",2017-06-19,"14:15","FB9",25.5,NA,0.2,0.614,0.297,125,2.16,4.36,15.4,1.01,1.52475247524752
"410224112095101",2017-10-12,"15:30","FB9",13.1,NA,0.2,0.282,0.043,52.1,1.45,2.9,1.8,1,0.18
"410323112301901",1995-08-04,"13:15","GB3",24.5,NA,6,NA,0.15,NA,NA,NA,NA,NA,NA
"410323112301901",1995-08-04,"13:30","GB3",25,NA,1,NA,0.17,NA,NA,NA,NA,NA,NA
"410323112301901",1996-05-13,"15:00","GB3",19.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410323112301901",2011-07-28,"14:15","GB3",25.3,NA,5,0.236,0.22,1.05,2.79,2.66,104,NA,NA
"410323112301901",2011-07-28,"14:45","GB3",26.8,NA,0.2,0.275,0.194,1.03,2.71,2.6,102,NA,NA
"410323112301901",2011-10-28,"12:15","GB3",12.4,NA,0.2,0.189,0.159,6.24,2.7,3.04,105,1.078,9.74025974025974
"410323112301901",2011-10-28,"12:40","GB3",12.6,NA,4.7,0.193,0.166,0.42,2.76,3.11,105,1.078,9.74025974025974
"410323112301901",2012-06-12,"11:20","GB3",19.3,NA,0.2,0.217,0.202,0.07,2.91,2.76,104,1.077,9.65645311049211
"410323112301901",2012-06-12,"12:00","GB3",19.1,NA,4.8,0.215,0.224,0.09,2.97,2.65,105,1.078,9.74025974025974
"410323112301901",2012-10-30,"15:15","GB3",13.9,NA,0.2,0.218,0.167,0.004,3.08,2.94,NA,NA,NA
"410323112301901",2012-10-30,"15:30","GB3",12.8,NA,4.1,0.295,0.161,5.78,3.13,3.12,NA,NA,NA
"410323112301901",2013-06-13,"14:20","GB3",22.9,NA,0.2,0.269,0.228,0.68,3.16,3.26,122,1.091,11.1824014665445
"410323112301901",2013-06-13,"14:40","GB3",22.4,NA,4.8,0.255,0.234,0.54,2.99,3.29,122,1.091,11.1824014665445
"410323112301901",2013-10-31,"10:45","GB3",10.8,NA,0.2,0.28,0.198,10.5,3.4,4.15,142,1.106,12.8390596745027
"410323112301901",2013-10-31,"11:15","GB3",10.8,NA,3.7,0.265,0.202,4.79,3.42,4.03,142,1.106,12.8390596745027
"410323112301901",2015-07-06,"12:50","GB3",29,NA,0.2,0.318,0.3,0.94,4.65,4.96,144,1.108,12.9963898916967
"410323112301901",2015-07-06,"13:20","GB3",28.7,NA,3.5,0.319,0.279,1.46,4.54,4.58,144,1.108,12.9963898916967
"410323112301901",2015-10-15,"11:45","GB3",19.4,NA,0.5,0.351,0.271,21.8,4.14,4.44,156,1.118,13.953488372093
"410323112301901",2015-10-15,"12:30","GB3",19.4,NA,3.5,0.369,0.346,23.3,4.48,4.38,156,1.118,13.953488372093
"410323112301901",2016-06-09,"11:50","GB3",24.5,3.35,0.2,0.315,0.291,0.24,4.06,4.07,140,1.104,12.6811594202899
"410323112301901",2016-06-09,"12:15","GB3",22.2,3.35,4,0.55,0.283,0.92,3.77,4.46,140,1.104,12.6811594202899
"410323112301901",2016-10-20,"10:15","GB3",13.2,NA,0.2,0.343,0.227,54.3,4.23,4.92,156,1.117,13.9659803043868
"410323112301901",2016-10-20,"10:45","GB3",13.2,NA,3,0.365,0.231,58.4,4.25,5.19,155,1.117,13.876454789615
"410323112301901",2017-06-23,"13:35","GB3",24.6,NA,0.2,0.228,0.16,15.7,3.22,3.81,112.2,1.083,10.3601108033241
"410323112301901",2017-06-23,"14:15","GB3",22.7,NA,4.5,0.226,0.163,17.8,3.23,3.74,111.9,1.083,10.3324099722992
"410323112301901",2017-09-28,"11:30","GB3",15.7,NA,0.2,0.266,0.23,2.48,4.07,4.03,123.1,1.092,11.2728937728938
"410323112301901",2017-09-28,"12:00","GB3",15.5,NA,3.8,0.275,0.252,2.59,4,3.87,123.2,1.092,11.2820512820513
"410401112134801",2011-07-29,"10:15","GB8",25.1,NA,0.2,0.246,0.107,33.6,2.56,2.98,NA,NA,NA
"410401112134801",2011-07-29,"11:00","GB8",26.2,NA,1.5,0.315,0.213,1.02,3.13,3,NA,NA,NA
"410401112134801",2011-10-27,"10:30","GB8",6.5,NA,0.2,0.342,0.085,72.5,3.24,4.6,NA,NA,NA
"410401112134801",2011-10-27,"11:15","GB8",10.6,NA,1.2,0.256,0.18,2.14,3.25,3.43,NA,NA,NA
"410401112134801",2012-06-12,"16:30","GB8",25.6,NA,0.2,0.297,0.07,128,2.53,4.06,NA,NA,NA
"410401112134801",2012-06-12,"16:45","GB8",19.7,NA,1.9,0.198,0.177,1.41,2.78,2.68,NA,NA,NA
"410401112134801",2012-10-29,"15:45","GB8",12.7,NA,0.2,0.339,0.126,72.4,3.33,4.31,NA,NA,NA
"410401112134801",2012-10-29,"16:15","GB8",12.8,NA,1.2,0.244,0.166,11.2,3.12,3.08,NA,NA,NA
"410401112134801",2013-06-14,"13:45","GB8",18.6,NA,0.2,0.652,0.158,65.2,3.56,7.47,NA,NA,NA
"410401112134801",2013-06-14,"14:00","GB8",17.7,NA,1.5,0.27,0.17,11.2,3.17,3.83,NA,NA,NA
"410401112134801",2013-10-31,"15:30","GB8",10.1,NA,0.2,0.382,0.202,18.6,3.81,5.32,NA,NA,NA
"410401112134801",2013-10-31,"16:00","GB8",10.8,NA,0.8,0.443,0.186,29.6,3.32,5.44,NA,NA,NA
"410401112134801",2015-07-06,"10:20","GB8",26.6,NA,0.2,0.451,0.373,2.93,5.05,5.84,NA,NA,NA
"410401112134801",2015-07-06,"10:50","GB8",29.9,NA,0.8,0.485,0.364,3.25,5.09,5.97,NA,NA,NA
"410401112134801",2016-06-23,"11:40","GB8",25.2,0.3,0.2,0.577,0.474,20.6,4.05,4.95,100.8,1.073,9.39422180801491
"410401112134801",2016-06-23,"12:15","GB8",26.8,0.3,1.1,0.388,0.32,19.8,4.36,5.08,140.8,1.105,12.7420814479638
"410401112134801",2016-10-25,"09:45","GB8",11.7,NA,0.2,0.756,0.136,304,2.38,5.87,NA,1.001,NA
"410401112134801",2016-10-25,"10:15","GB8",13.6,NA,1,0.496,0.213,126,3.94,5.52,133,1.099,12.1019108280255
"410401112134801",2017-06-28,"11:20","GB8",23.7,NA,0.2,0.475,0.251,29.5,3.33,4.62,NA,1.049,NA
"410401112134801",2017-06-28,"11:45","GB8",25.2,NA,1.5,0.484,0.233,34.1,3.49,5.44,109,1.08,10.0925925925926
"410401112134801",2017-09-28,"15:30","GB8",17.2,NA,0.2,0.401,0.088,117,2.33,4.5,NA,1.014,NA
"410401112134801",2017-09-28,"16:00","GB8",17.8,NA,1,0.68,0.225,89.5,3.96,7.17,116.8,1.087,10.7451701931923
"410422112200001",1995-08-03,"16:10","GB4",25,NA,3,NA,0.13,NA,NA,NA,NA,NA,NA
"410422112200001",1995-08-03,"16:11","GB4",25,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1995-08-03,"16:12","GB4",25,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1995-08-03,"16:13","GB4",25,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1995-08-03,"16:15","GB4",25,NA,1,NA,0.13,NA,NA,NA,NA,NA,NA
"410422112200001",1995-09-26,"13:35","GB4",18,NA,1,NA,0.17,NA,NA,NA,NA,NA,NA
"410422112200001",1995-09-26,"13:36","GB4",18,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1995-09-26,"13:37","GB4",18,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1995-10-25,"10:25","GB4",8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1995-10-25,"10:26","GB4",8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1995-10-25,"10:27","GB4",7,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1995-11-20,"10:35","GB4",7.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1995-11-20,"10:36","GB4",6.5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1995-11-20,"10:37","GB4",6.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-02-13,"10:35","GB4",3.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-02-13,"10:36","GB4",0.5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-02-13,"10:37","GB4",0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-02-13,"10:38","GB4",0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-03-19,"16:20","GB4",9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-03-19,"16:21","GB4",7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-03-19,"16:22","GB4",7,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-04-09,"15:45","GB4",12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-04-09,"15:46","GB4",10.5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-04-09,"15:47","GB4",10,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-04-09,"15:48","GB4",9,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-05-01,"14:35","GB4",15,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-05-01,"14:36","GB4",14,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-05-01,"14:37","GB4",13,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-05-13,"15:50","GB4",19,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-05-13,"15:51","GB4",19,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-05-13,"15:52","GB4",17.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-06-03,"15:52","GB4",19.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-06-03,"15:53","GB4",19,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-06-03,"15:54","GB4",18,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-06-03,"15:55","GB4",17,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-07-03,"11:10","GB4",25,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-07-03,"11:11","GB4",24.5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-07-03,"11:12","GB4",23,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-07-24,"09:20","GB4",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-07-24,"09:21","GB4",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-08-23,"09:21","GB4",22,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-08-23,"09:23","GB4",22,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-08-23,"19:22","GB4",22,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-09-24,"14:00","GB4",16.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-09-24,"14:01","GB4",17,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-09-24,"14:02","GB4",17,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-10-22,"17:10","GB4",10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-10-22,"17:11","GB4",10,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-10-22,"17:12","GB4",11,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-11-21,"13:55","GB4",7.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-11-21,"13:56","GB4",7.5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",1996-11-21,"13:57","GB4",7.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",2005-04-01,"14:30","GB4",NA,NA,0,0.11,0.1,23.4,3.71,5.4,NA,NA,NA
"410422112200001",2005-04-01,"14:35","GB4",NA,NA,2,0.14,0.09,NA,3.94,NA,NA,NA,NA
"410422112200001",2005-05-20,"10:15","GB4",19.1,NA,0.5,0.07,0.1,NA,0.72,NA,NA,NA,NA
"410422112200001",2005-05-20,"10:45","GB4",15.2,NA,2.9,0.15,0.1,NA,0.75,NA,NA,NA,NA
"410422112200001",2005-06-15,"10:20","GB4",20.4,NA,0.2,0.05,0.1,NA,4.07,NA,NA,NA,NA
"410422112200001",2005-06-15,"10:30","GB4",NA,NA,2.5,0.09,0.09,NA,4.36,NA,NA,NA,NA
"410422112200001",2005-07-26,"09:25","GB4",25.3,NA,0.2,0.08,0.1,NA,4.09,NA,NA,NA,NA
"410422112200001",2005-07-26,"10:30","GB4",25.2,NA,3,0.18,0.24,NA,4.47,NA,NA,NA,NA
"410422112200001",2005-08-23,"10:40","GB4",25.1,NA,0.2,0.15,0.06,38.9,4.06,NA,NA,NA,NA
"410422112200001",2005-08-23,"10:50","GB4",24.8,NA,2.9,0.07,0.07,NA,4.21,NA,NA,NA,NA
"410422112200001",2005-10-06,"12:30","GB4",13.6,NA,0.2,0.15,0.13,NA,4.04,NA,NA,NA,NA
"410422112200001",2005-10-06,"12:40","GB4",13.6,NA,2.9,0.15,0.2,NA,4,NA,NA,NA,NA
"410422112200001",2005-11-18,"12:10","GB4",7.5,NA,0.2,0.15,0.55,NA,5.35,NA,NA,NA,NA
"410422112200001",2005-11-18,"12:20","GB4",9.8,NA,2.5,0.28,0.3,NA,4.45,NA,NA,NA,NA
"410422112200001",2006-03-16,"13:50","GB4",5.3,NA,0.2,0.21,0.24,NA,3.17,NA,NA,NA,NA
"410422112200001",2006-03-16,"14:00","GB4",4.7,NA,2.5,0.3,0.28,NA,3.16,NA,NA,NA,NA
"410422112200001",2006-05-23,"11:00","GB4",20.5,2.5,0.2,0.35,0.34,NA,2.82,NA,NA,NA,NA
"410422112200001",2006-05-23,"11:30","GB4",20.5,2.5,3,0.3,0.21,NA,2.72,NA,NA,NA,NA
"410422112200001",2006-06-20,"10:10","GB4",21.5,NA,0.2,0.26,0.27,37.1,3.07,3.8,NA,NA,NA
"410422112200001",2006-06-20,"10:30","GB4",21.4,NA,3,0.21,0.28,NA,3.1,NA,NA,NA,NA
"410422112200001",2006-07-27,"14:15","GB4",30.2,1.7,0.2,0.27,0.3,6.5,3.32,3.9,NA,NA,NA
"410422112200001",2006-07-27,"15:00","GB4",28.5,1.7,3,0.32,0.29,NA,3.52,NA,NA,NA,NA
"410422112200001",2006-08-29,"12:50","GB4",24.2,1.5,0.2,0.12,0.13,5.8,3.74,4.6,NA,NA,NA
"410422112200001",2006-08-29,"13:30","GB4",23.3,1.5,2.7,0.19,0.1,NA,3.55,NA,NA,NA,NA
